cluster_id	0_3001.tsv	0_3002.tsv	0_3003.tsv	0_3004.tsv	0_3005.tsv	0_3006.tsv	0_3007.tsv	0_3008.tsv	0_3009.tsv	0_3010.tsv	0_3012.tsv	0_3013.tsv	0_3014.tsv	0_3015.tsv	0_3016.tsv	0_3017.tsv	0_3018.tsv	0_3019.tsv	0_3020.tsv	0_3021.tsv	0_3022.tsv	0_3023.tsv	0_3024.tsv	0_3025.tsv	1_3001.tsv	1_3002.tsv	1_3003.tsv	1_3004.tsv	1_3005.tsv	1_3006.tsv	1_3007.tsv	1_3008.tsv	1_3009.tsv	1_3010.tsv	1_3012.tsv	1_3013.tsv	1_3014.tsv	1_3015.tsv	1_3016.tsv	1_3017.tsv	1_3018.tsv	1_3019.tsv	1_3020.tsv	1_3021.tsv	1_3022.tsv	1_3023.tsv	1_3024.tsv	1_3025.tsv
307	0.0006645276	0.0	0.0	0.0	1.89716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.651951e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.149732e-07	0.0	0.0	0.0	0.0	7.1777674e-07	0.0	0.0	0.0	7.995969e-06	0.0	0.0	4.0698495e-05	0.0	0.0
308	0.00024089661	9.666266e-06	0.0004189073	4.059885e-06	0.00082412467	0.00046099327	0.00011244559	0.0026838565	0.00018797851	0.0	0.0	0.0	0.0011009625	0.0	3.4807155e-05	0.00031286143	0.005549403	0.0006905034	0.0	0.0	2.7031588e-06	0.0	0.00029280133	0.0	0.0005771953	2.4056853e-06	2.8528044e-07	2.7083415e-06	0.00086492766	0.0015015823	0.00015148555	0.0017117974	0.00023439998	0.0	0.0	0.0	0.0013355779	2.0801708e-06	0.00050977146	0.0004223765	0.0016915015	0.0006911846	0.0	0.0	5.406251e-05	1.097513e-08	0.00022436204	0.0
309	2.9962195e-07	0.0	1.6687582e-07	0.0	0.0	4.5920807e-08	0.00043104938	0.0	0.000819838	0.0	0.0	0.0	0.0	0.0	6.8182762e-06	0.0	2.5676474e-07	0.0016463432	0.0	0.0	0.0	0.0	0.0	9.521172e-07	0.00094890455	0.0	0.012858441	0.0	0.0	3.9686157e-07	0.0	0.0	0.0008805039	0.0	5.657964e-08	0.0	0.0	0.0	0.00016988051	1.2575289e-06	4.848812e-07	0.0018585954	0.0016366605	4.838865e-07	8.973976e-06	0.0	0.0	4.9044104e-07
310	0.00049979874	0.0	0.0005802847	9.394806e-05	9.446069e-08	0.0010347838	0.0013660847	0.0014376566	5.807336e-06	5.032323e-07	4.737042e-06	0.0	0.0	9.788604e-08	3.4431174e-05	0.0032465435	0.0005530783	2.3722821e-05	0.0	1.038099e-06	2.4594485e-05	0.0015448915	0.0026143303	0.0	0.0007130557	0.0	0.0011927388	0.000549124	5.2404417e-08	0.008606582	0.0004606086	0.0012064896	7.0485694e-06	0.0021201593	1.0265753e-05	0.0	0.0	8.0576974e-05	9.1359834e-05	0.0018025907	0.002429257	0.0003204643	0.0047185603	7.325845e-06	1.7596745e-06	0.0059865173	0.0015497953	0.0
311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4414554e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9958124e-05	0.0	0.0
312	0.0	0.0	0.0	0.0	0.0	0.0	0.0027686679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002280128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
313	0.0	0.0	0.0001316763	0.0	0.0	0.0	0.0	1.9171587e-06	0.0	1.7286984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007521373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.417651e-06	0.0	0.00010906068	1.9216243e-07	0.0	0.0	0.0	6.0354544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56521e-05
314	1.2648955e-05	2.3023995e-06	8.638673e-06	1.1481947e-08	6.00104e-07	3.6222214e-06	1.9326199e-05	1.537449e-05	5.5985615e-06	0.0	3.3465525e-07	6.016371e-06	6.648933e-06	7.3178517e-06	0.0	9.522564e-07	2.8506302e-05	1.3090549e-05	1.6519486e-07	1.1700956e-06	1.2469357e-05	0.018523788	7.154161e-06	8.417286e-06	5.9379017e-06	7.3133634e-07	1.2488495e-06	3.327479e-06	6.626823e-06	1.0449966e-05	4.1251344e-05	1.4659415e-05	5.289516e-05	1.3849667e-05	3.8041017e-06	0.0	5.643643e-06	1.111038e-05	4.0907307e-06	5.591848e-06	4.526319e-05	3.2696087e-05	4.3052373e-06	3.1379688e-05	9.42043e-06	0.0002677874	2.1867051e-07	8.400208e-06
315	8.2922025e-09	1.444265e-07	3.146418e-08	0.0	0.00041172045	0.0007418311	0.0	2.5487683e-05	1.4131003e-07	0.0	0.0	0.0	0.006395569	1.1136083e-05	1.9656753e-05	3.4546756e-06	0.0	0.0	6.3834326e-05	9.898238e-06	4.989881e-06	0.0	5.038424e-07	0.0	7.61059e-09	1.4122718e-07	0.0	0.0	0.00041427327	0.00020477467	0.0	8.5819054e-05	8.178432e-09	0.0	1.5860688e-06	0.0	0.0014411113	2.1633341e-05	2.871414e-05	1.112839e-06	0.0	3.4498974e-08	4.0966188e-05	4.4524255e-05	2.9135788e-06	0.0	6.841374e-07	2.6897945e-07
316	0.0	2.1348392e-06	9.0734744e-08	0.0	0.0	0.0	0.0	4.3149515e-07	0.0	0.0	0.0	0.0	0.0	2.7953928e-07	0.0	0.0	0.0	0.0	0.0	3.216988e-07	0.0	1.2926625e-05	2.1217199e-08	0.0	0.0	1.2682332e-08	0.0	0.0	0.0	0.0	0.0	4.268063e-07	0.0	0.0	0.0	0.0	0.0	1.0288935e-06	3.3800642e-08	0.0	0.0	0.0	0.0	1.8915394e-07	0.0	0.0004234459	0.0	0.0
318	0.0045544417	4.3473088e-07	0.0044187065	0.0015078785	7.7141914e-07	0.0015212982	0.009505293	0.002875479	2.1499068e-06	0.0	3.1053726e-06	1.6214768e-06	4.1064463e-06	1.4209568e-05	3.834583e-05	0.0024103054	0.0045538703	0.0006452308	0.0	2.0952075e-05	3.432286e-05	0.0010949253	0.0018946712	0.0	0.0062239557	0.0	0.011821014	0.005417831	2.661556e-07	0.01347983	0.0037474565	0.0023924066	3.1045054e-06	0.0015295174	5.660795e-06	2.296499e-07	6.1671685e-06	0.00083046814	0.00012835782	0.0013305877	0.013046268	0.0023032487	0.004169135	0.00016915017	6.2487597e-06	0.0052045	0.0008074705	0.0
319	0.014802795	0.0002965952	2.1575534e-05	1.5178932e-07	0.00070188224	0.00015844402	0.0059438916	0.00033430365	0.0	2.0078749e-06	1.4959455e-05	0.00013581972	0.000520574	0.0	3.875137e-06	0.008241044	2.658895e-05	1.6638847e-05	0.00026558153	0.0	1.488735e-05	0.0009631646	0.0005460287	0.044974335	0.01375883	4.278121e-05	0.00033392553	2.0330428e-07	0.00070420903	0.00042355608	0.013799038	0.00039967636	1.2987738e-06	0.00018529277	2.294978e-07	4.602082e-06	0.0024835235	0.0	0.00010766808	0.006099038	0.00043523297	0.00049531466	0.0004493462	2.5668137e-07	0.00085515674	0.00047556026	4.4888173e-05	0.024335813
320	0.00011121416	1.0723134e-07	1.6633615e-08	3.0812696e-08	6.7340884e-06	2.9475932e-05	2.6923804e-08	2.5294403e-06	3.924687e-07	4.898822e-07	1.2228358e-08	7.3312125e-09	0.0	2.0640478e-05	1.9195411e-05	1.8350751e-06	0.0	2.2858339e-07	2.5417818e-05	4.391641e-06	1.8733977e-05	3.818389e-05	2.1279725e-07	6.790497e-06	0.0001820682	2.3538952e-08	0.0	1.4856476e-08	3.4397126e-05	1.578733e-06	5.8870796e-08	1.0361325e-05	8.89364e-08	3.101262e-06	6.1360774e-06	1.5877381e-08	1.8244409e-08	7.3558496e-08	1.6082207e-05	4.260481e-06	0.0	0.0035138782	3.254896e-05	4.880151e-05	1.9896052e-06	3.6515718e-05	4.6348174e-05	2.0420903e-05
321	9.965744e-08	0.0077694687	0.0	0.0	6.3003296e-07	1.4537935e-07	0.0	0.0	0.0	0.0	0.014772069	0.0060168784	1.3062595e-07	0.0031450086	0.0	0.0	0.010613521	0.0	0.0	0.0	0.0	3.6905445e-07	2.5747429e-08	0.0	0.0	0.008584245	0.0	0.0	3.9065281e-07	5.3579373e-07	0.0	6.548138e-08	0.0	4.6862095e-08	0.0057072393	0.0086555965	1.1244284e-06	0.0028277913	0.0	4.2827207e-07	0.01615215	4.1484304e-07	7.3836685e-07	0.0	1.0203399e-06	2.687769e-07	0.0	0.0
322	0.0016219564	5.5720196e-08	0.0	0.0	0.000102625745	0.00033258207	0.0	2.398458e-06	3.924499e-07	3.835251e-06	1.97541e-08	0.0	0.0	1.0621758e-05	0.0030087025	1.1288516e-05	0.0	0.0	0.00016004106	7.1220464e-05	0.0002773281	0.0004955174	2.6025327e-06	6.742831e-05	0.0026332291	0.0	0.0	0.0	0.0005486467	1.1312597e-05	0.0	4.2971864e-05	1.711011e-08	3.0308613e-05	8.131188e-05	0.0	0.0	0.0	0.0022550456	3.8853166e-05	0.0	0.0022791247	0.00023175305	0.0007872035	2.4486066e-05	0.0004641912	0.00071097555	0.00021538767
324	0.0	0.0	0.0	0.0	0.0	7.548e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062950645	1.753684e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4823143e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018603242	0.0	3.536481e-08	8.33224e-09	0.0	1.1664044e-08	0.0	0.0	0.0	0.0
325	0.0139527265	0.0001126545	5.633738e-07	1.7082025e-06	0.002314914	0.010480576	0.00034765096	0.00921445	1.0781206e-05	2.0140094e-05	5.6459987e-05	6.880046e-07	8.694137e-07	7.0083644e-07	0.0005028335	0.000754434	3.61277e-06	0.002260025	1.1535241e-05	0.010952742	0.002778811	0.003201542	0.0003847149	1.6787626e-05	0.010246569	6.597719e-05	5.109862e-07	2.7254673e-06	0.00723331	0.0027380656	0.000530594	0.009259251	1.3207413e-05	1.8162445e-05	0.0009793189	1.3618713e-07	2.5717e-06	3.7543082e-06	0.00315472	0.0016986356	0.00037835512	0.00854751	0.0023344534	0.036950104	0.010278438	0.005331555	0.00020546674	1.0498697e-05
326	0.0	0.0	1.568272e-05	2.923945e-06	0.0	4.8116785e-08	0.012717406	5.3350004e-08	0.0	0.0	0.0	1.8343434e-06	1.836179e-05	0.0	0.0	4.814655e-07	4.069534e-05	0.0	0.0	0.0	0.0	1.4915166e-07	0.0	0.0	0.0	0.0	1.2926606e-06	8.3509207e-07	2.2837439e-07	5.525358e-07	0.004326824	1.8429355e-07	0.0	0.0	0.0	0.0	2.7939232e-06	0.0	0.0	7.6721176e-07	0.00043992218	1.8699168e-08	9.0395964e-08	8.087125e-08	2.5515263e-07	1.3489255e-07	0.0	2.2354026e-08
328	0.0	0.00069515384	0.0	0.0	9.8952405e-06	0.0	0.0003713981	9.395205e-05	0.00016093857	0.0	6.161847e-05	0.0	0.0	0.0	8.909106e-06	0.00010856273	0.0	0.0	0.0	0.00036447044	0.0	0.0	0.0	0.0	0.0	0.00123521	0.0	0.0	2.1549524e-05	0.0	0.000569088	0.0002819792	0.000105203435	0.0	0.00016228118	0.0	0.0	0.00018863582	1.50739625e-05	0.00015977341	0.0	0.0	0.0	0.00028517164	6.377761e-07	0.0	0.0	0.0
329	1.3115971e-06	3.1773368e-06	5.510101e-06	0.023021257	1.5157538e-06	2.5224872e-06	1.2255584e-06	3.4510415e-06	0.0	7.0296863e-07	1.4608788e-06	0.00020383539	0.0	0.0	1.855176e-07	8.4226866e-07	0.00023098529	2.2061728e-07	2.1182132e-07	4.7184542e-07	0.0	1.1947508e-06	1.0918056e-05	0.0070831664	1.1754448e-06	2.5242988e-07	0.00093234977	0.00481797	6.7135716e-07	7.785223e-08	5.0243766e-06	5.87384e-07	0.0	1.1193572e-06	6.741698e-07	8.161178e-05	2.7896272e-07	5.1590936e-09	5.1043907e-07	2.7153524e-07	4.7241756e-05	7.381722e-07	1.1075061e-07	3.1171498e-07	0.0	2.5864307e-07	3.2180412e-06	0.003352922
330	4.9043884e-08	2.6281944e-08	1.5600566e-05	1.7327915e-05	0.0	0.0	3.3051177e-07	6.457744e-07	0.0	0.0	0.0	0.0059752297	1.6799016e-08	0.0	0.0	2.5073226e-07	0.00043322134	3.081505e-07	0.0	4.2935912e-07	1.1086224e-07	2.3885744e-07	2.436665e-07	1.281102e-05	9.4327895e-08	0.0	0.0014925761	2.301388e-06	0.0	0.0	1.1832778e-05	5.7167057e-08	0.0	6.2971725e-07	2.2742095e-07	0.0032045282	9.194165e-08	2.509838e-09	0.0	1.0860986e-07	0.00011176079	8.0180406e-08	2.3972511e-08	9.559927e-07	0.0	5.5154107e-08	1.7613918e-07	3.6100232e-06
331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012254962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006483797	1.2944534e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
332	9.7997345e-06	0.0	0.0	0.0	2.2787608e-08	0.0	0.0	5.7756884e-06	2.8161646e-06	0.0	0.0	0.0012452574	0.0	0.0	2.6020182e-06	0.0	0.0	0.0	0.0	8.119023e-06	0.0	0.0	0.0	0.0	1.9017277e-06	0.0	0.0	0.0	1.973646e-07	0.0	0.0	8.636826e-07	9.562101e-07	0.0	0.0	2.2036776e-05	0.0	0.0	9.63601e-07	0.0	0.0	0.0	0.0	9.8093005e-06	0.0	0.0	0.0	0.0
333	0.0	3.75554e-05	0.0	0.0	0.0	0.0	0.00065430894	0.0	0.0037109863	0.0	0.00094513834	0.0	0.0	0.00047048155	0.0	0.0	0.0	0.0	0.0	0.0	0.0013801551	0.0	0.0	0.0	0.0	5.033145e-05	0.0	0.0	0.0	0.0	0.00038766232	0.0	0.0019599076	0.0	0.0005832773	0.0	0.0	0.00033114397	0.0	0.0	0.0	0.0	0.0	0.0	0.0003956448	0.0	0.0	0.0
334	0.011262854	0.000106984	0.020043425	0.051737037	0.01993332	0.02327955	0.03561766	0.06137587	0.0005981023	0.0008458981	0.00020732454	0.015045277	0.010310545	0.0009809111	0.001775888	0.0018206834	0.010804123	0.003493533	0.026226854	0.0035617203	0.012028859	0.014459913	0.0019254447	0.03910853	0.021820268	3.42093e-05	0.0033743307	0.048498098	0.016925287	0.01952847	0.01598928	0.028619472	0.0031116866	0.0005146596	0.0018090529	0.007624834	0.01816893	0.001099785	0.00898293	0.001931525	0.0013265595	0.011642262	0.0078441985	0.0042311093	0.0038470237	0.009878581	0.0021650458	0.048945878
335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014999103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004983868	1.1367572e-06	0.0	5.105845e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030223702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8616686e-05	6.1468904e-06	0.0	0.0010358662	0.0	0.0	0.0	0.0
336	0.00010570035	0.0	0.005150114	6.014729e-07	9.698187e-10	2.076136e-06	0.00024194049	0.0	0.0	8.8902625e-06	0.00014837492	0.0044798465	0.00015428105	1.314786e-06	0.0	2.3699213e-05	1.9661284e-06	0.00024324065	1.9249028e-05	0.0	0.0	1.5857138e-07	6.172891e-05	0.0004729057	0.00020077177	0.0	0.0008003217	1.5971578e-07	0.0	4.873622e-09	3.2126278e-05	0.0	0.0	0.00026022215	8.6140564e-05	0.0021397304	0.00034461526	5.8062875e-07	7.8899085e-08	0.00057579554	2.6200368e-07	0.00020078344	8.484256e-05	0.0	0.0	2.703207e-07	4.7954047e-05	6.613058e-05
337	0.0	0.0	0.0	0.0	0.0	0.0	0.0057364935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045637134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.596434e-07	0.0
338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005889264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1031212e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028145928	0.0	4.3004555e-08	2.050116e-07	7.624698e-08	1.01034075e-07	0.0	0.0	0.0
339	3.334365e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062046917	0.0	5.195608e-08	0.0	1.3169766e-06	0.0	0.0	0.0	0.0	2.7736741e-08	2.57243e-06	0.0	0.0	0.0	2.8318428e-08	0.0	0.0	0.0	7.809573e-09	0.0	0.0	0.0	0.0	7.1258e-08	0.00043609808	0.0	0.0	0.0	1.1325568e-06	0.0	0.0	0.0	0.0
340	0.0	0.0	0.0	0.0	0.0	0.0	3.8669256e-07	0.0	1.6909459e-07	0.0	0.0	0.0	0.0	0.0	2.0354679e-07	6.057076e-07	0.00028900668	0.0	0.0	0.0	0.0	0.0	1.3755496e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.302384e-07	0.0	2.4862544e-08	0.0	0.0	0.0	0.0	0.0	2.6606676e-08	3.4554367e-07	8.937678e-05	0.0	0.0	0.0	0.0	0.0	1.898979e-05	0.0
343	0.0	0.0	0.0	0.0	0.0012185851	0.0	0.0	0.0	0.0	4.3560245e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1197057e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.809375e-06	0.014814505	0.0	0.0	0.0	0.0	1.0633269e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2717285e-08	0.0	0.0	0.0	0.0	0.0	3.544102e-07
344	9.74542e-05	2.2133172e-06	0.00015701554	0.0	7.00564e-05	0.0002214554	0.0004735177	0.00024013866	6.6687564e-05	0.0	0.0	0.0	0.00041723717	0.0	7.207485e-06	0.00011996273	0.00048891315	0.00029673878	0.0	0.0	5.5735546e-07	0.0	0.000107985274	0.0	0.00022986328	1.09545674e-07	0.0	0.0	7.365113e-05	0.0007064651	0.0006022056	0.0001525737	8.089116e-05	0.0	0.0	0.0	0.0005046121	1.2748917e-06	0.00017137475	0.00016256033	0.0001383882	0.00029580705	0.0	0.0	1.8268736e-05	0.0	8.326572e-05	0.0
345	1.3381499e-07	8.035377e-06	0.0	0.0	9.020862e-05	1.0998686e-07	4.6706282e-05	5.2779695e-05	3.9223574e-05	0.0	0.0	0.0	0.0	1.4382089e-05	0.0	7.113626e-07	0.0012289338	0.00050206203	0.0	0.00020302588	6.93923e-05	0.0	0.00018403302	4.5601595e-08	2.7969487e-05	0.0	0.0	0.0	3.631591e-05	6.8508845e-05	2.7229727e-05	5.2469437e-05	1.0715693e-05	0.0011207807	0.0	0.0	0.0	0.0015707469	3.2940872e-07	1.815137e-06	6.711225e-05	9.717811e-05	4.6148987e-05	2.4815117e-05	0.0017650143	0.0	1.7017247e-07	1.4597907e-05
346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8574866e-07	0.0	0.0	0.00028607366	0.0	0.0	0.0	0.0	0.0	0.0048605762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6964285e-08	0.0	3.5036546e-08	0.0	0.0	7.060239e-05	0.0	0.0	0.0	0.0	0.0	0.0067586205	0.0	0.0	0.0	0.0
347	5.6353427e-05	4.6006463e-07	3.4255358e-05	0.00023941006	6.587631e-05	0.0	9.102689e-05	4.2987904e-05	1.0982964e-06	0.0	6.5831635e-05	5.8269583e-05	0.0001781608	4.8369195e-05	3.0716237e-05	3.489078e-05	0.000104348765	0.00026103336	3.5477744e-05	5.196094e-06	4.064738e-05	0.0027202037	0.00014489428	0.0	7.090503e-06	2.6572232e-07	2.0314135e-06	0.00020143375	0.00015078096	0.0	8.323221e-05	3.005541e-05	9.0525543e-07	0.00015428655	6.732202e-05	0.00016354548	5.7182893e-05	3.826731e-05	5.9678663e-05	3.642866e-05	3.5915942e-05	0.00018334176	3.5189394e-05	3.0867042e-05	8.065193e-06	0.0007158055	0.000105946165	0.0
348	0.0	0.00033702218	0.0	0.0	5.342276e-05	1.9744424e-05	0.0	1.8655361e-06	2.7011558e-07	4.834011e-08	2.7330172e-05	1.3234066e-07	2.1731894e-07	5.1660336e-05	7.0219494e-07	2.7428873e-08	0.0	6.196744e-07	6.5201266e-06	4.882083e-07	1.2227618e-07	0.0	1.8395161e-07	0.0	1.0493222e-08	0.0109622525	0.0	0.0	0.00029097655	0.00028002734	1.1550988e-08	1.3843595e-06	0.012216808	6.5068235e-07	0.0005917824	0.0	8.243889e-08	1.4176464e-06	0.00018594702	3.0144835e-07	1.1853786e-07	1.2098424e-07	0.0011881127	2.0440129e-07	1.4053325e-07	0.0	3.6282947e-07	2.0531536e-08
349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2579859e-07	1.5605612e-07	0.0	0.0	0.0	1.13546885e-05	9.720192e-08	0.0	3.538634e-07	0.002458785	0.0	0.0	0.0	0.0	0.0	0.0	1.4492235e-08	0.0	1.6242882e-07	0.0	9.1500825e-09	0.0	0.0	0.0	3.5703083e-06	2.2230734e-06	5.8581247e-09	0.0	0.0	0.0	1.0105014e-06	0.0	4.941412e-06	0.0014060449	3.3103786e-06	0.0	2.8020398e-08	0.0	0.0	0.0
350	0.0	0.00015680165	0.0	0.0	0.0	0.0	6.6102795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2744911e-06	0.0009430435	4.2832096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8321075e-05	0.0	0.0	0.0	0.0	2.2358607e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.226704e-07	0.0031759895	0.0001091609	0.0	0.0	2.6562308e-08	0.0	0.0	0.0
351	0.0012289541	0.00033989525	0.008400017	0.076346606	0.0044279834	0.007906863	0.0003745317	0.0027922078	0.0006969894	0.01583083	0.00070265646	0.016450252	0.0033863876	0.0065513253	0.00016478862	0.00021422363	0.0042493325	0.00033902845	0.0008247178	1.0984575e-05	0.0030223443	0.1394562	0.00079247874	0.03965067	0.0028141027	0.00063276134	0.0016828263	0.0663261	0.0011232311	0.013390655	0.00021021014	0.0008734503	0.0005183731	0.0071243737	0.0017070076	0.009478947	0.0017942084	0.00053929264	0.002237925	0.00010808198	0.0005576574	0.0003324594	5.8699126e-05	0.002730378	0.00094855187	0.07053186	0.0002099715	0.006635113
352	3.0156334e-06	0.008859803	0.012290322	1.38355185e-08	3.401553e-05	0.0045376024	0.0002762463	0.0002730352	7.5796095e-05	9.570087e-05	1.8229579e-05	0.0030132264	6.4339016e-05	2.1546963e-05	0.017820908	0.0008983947	1.5782418e-05	3.1080353e-06	8.5754084e-07	0.013675165	0.00030440942	0.0033532334	4.5009856e-06	6.4392003e-07	8.2716004e-05	0.0009393709	0.02432919	1.8855304e-05	0.0010891702	0.00012556821	0.0009511447	2.0036184e-06	5.366245e-05	2.8608043e-05	1.7399799e-06	0.022727022	5.0328794e-07	3.7785992e-06	2.678542e-06	0.003377121	0.00041402338	0.00018123312	9.939331e-06	0.0013507993	0.01950241	0.002942013	0.013055948	1.1980714e-07
353	4.0145833e-06	0.0	0.0	0.0	0.0	3.0624574e-06	0.0	2.820859e-06	1.5658815e-06	1.0600379e-05	0.0	0.0	0.0	0.0	4.277305e-07	3.3343636e-07	0.0	0.0	0.0	0.0	4.0980684e-08	1.5252137e-06	3.9505227e-07	0.0	1.0723357e-05	0.0	0.0	0.0	0.0	1.2916373e-05	0.0	1.0026518e-05	8.2503846e-07	0.00020791535	0.0	0.0	9.5349765e-07	0.0	3.050742e-07	3.9444217e-07	0.0	0.0	0.0	5.8312264e-07	5.287529e-07	2.5602335e-06	8.341469e-06	0.0
354	7.6535576e-07	0.0	0.0	0.0	3.8605677e-07	0.0	0.0	5.580879e-06	0.00011900891	0.0	0.00062466256	0.0	0.0	4.345089e-05	9.3974656e-08	9.632017e-05	0.0	0.0	0.0	6.1532526e-05	0.00011884207	0.0	0.0	0.0	9.3622646e-07	0.0	0.0	0.0	1.1363355e-06	0.0	0.0	6.802744e-05	6.5129454e-05	3.0775342e-07	0.0032088403	0.0	0.0	0.00011470887	7.960372e-05	7.012519e-05	0.0	7.5455637e-07	5.451769e-05	8.547287e-06	0.00016160253	3.077645e-08	0.0	0.0
355	0.0	5.500504e-05	0.0	0.0	4.2095158e-07	1.4489113e-09	1.0643988e-05	1.4716457e-05	3.9120278e-06	0.0	0.0	0.0	0.0	1.0314624e-06	0.0	1.2133765e-06	0.00038965957	0.0014159228	0.0	0.009296871	1.00316974e-07	0.0	4.2500564e-05	9.246116e-09	2.4055757e-06	3.937038e-08	0.0	0.0	1.8341595e-07	1.629619e-05	5.175903e-06	1.6795731e-05	7.499892e-07	0.0003448328	0.0	0.0	0.0	0.00043527508	7.059447e-09	2.9042992e-06	1.621229e-05	0.0002711758	1.1792529e-05	0.0015035718	2.6214599e-05	0.0	1.9997133e-08	2.2229356e-06
356	0.0045913593	0.0037768036	5.722507e-08	8.852267e-07	0.0008582701	1.4428034e-06	2.4755113e-07	2.641541e-07	7.895224e-08	0.0022007634	0.029749058	3.22414e-07	1.4443684e-06	4.9217165e-06	0.0005519618	0.0025309108	4.5284773e-06	0.0041023	0.005162459	9.105735e-07	3.3611872e-08	2.7400253e-07	0.012423322	0.02109959	0.0009941622	0.0037402683	0.0	1.4094047e-07	0.0047074077	2.3021626e-06	4.6207088e-08	4.3767977e-06	3.4104005e-07	5.3105687e-06	0.01096999	0.0	3.2112976e-07	3.4624526e-07	5.3908743e-06	1.45408885e-05	3.4140754e-07	0.0018298915	5.595109e-05	7.416385e-07	0.0	0.0	0.00043234808	0.015319954
357	2.286712e-05	0.0004782808	1.3142995e-06	7.0059195e-07	3.4960703e-05	5.5035474e-05	0.0022789552	0.0029066608	0.00087484944	4.5944755e-05	2.3172831e-06	4.1864047e-07	5.3614935e-06	0.00052594306	6.70751e-06	4.3843025e-05	0.03144864	0.007446576	5.1105862e-06	0.003324793	1.7345188e-05	4.479501e-06	0.0059317923	2.1023701e-05	0.0011357799	6.6410944e-06	2.0062796e-06	4.0551487e-07	1.706972e-05	0.0021207354	0.0013306962	0.002711075	0.00028372408	0.027183117	7.839573e-06	1.0429204e-06	3.1476172e-06	0.033871807	3.3096014e-05	8.739457e-05	0.0019414721	0.0015748783	0.0017745972	0.00044710128	0.0015117241	7.747987e-06	8.7894674e-05	0.0009523528
